originID,grade,type,start_time,end_time,lasting_time,o_lat,o_lon,d_lat,d_lon,dist (km)
'1383519018277038472',minor,CONGESTION,02/22/2022 09:46:57,02/22/2022 10:01:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1650800834973872743',minor,CONGESTION,02/22/2022 09:48:27,02/22/2022 10:03:27,0:15:00,1.35925,103.7017,1.35692,103.69964,0.34487039974079065
'4470502086384142496',minor,CONGESTION,02/22/2022 09:52:57,02/22/2022 10:07:57,0:15:00,1.2823,103.83358,1.28066,103.83063,0.3750643132256985
'1506914875260075291',minor,CONGESTION,02/22/2022 09:54:57,02/22/2022 10:09:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'9241480085926856',minor,CONGESTION,02/22/2022 09:55:27,02/22/2022 10:10:27,0:15:00,1.37082,103.94137,1.3686,103.94386,0.370198361085788
'4127211589874763805',minor,CONGESTION,02/22/2022 09:55:27,02/22/2022 10:10:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'2685537166194582360',minor,CONGESTION,02/22/2022 09:56:01,02/22/2022 10:09:31,0:13:30,1.30398,103.77145,1.30398,103.77145,0.0
'3485832341100808133',minor,CONGESTION,02/22/2022 09:56:01,02/22/2022 10:15:31,0:19:30,1.28215,103.86095,1.28246,103.86107,0.03678792329877156
'2719143001691255892',minor,CONGESTION,02/22/2022 09:56:46,02/22/2022 10:11:31,0:14:45,1.31324,103.76167,1.31456,103.76035,0.20708590095612378
'2509930695662209241',minor,CONGESTION,02/22/2022 09:59:57,02/22/2022 10:29:57,0:30:00,1.39518,103.90579,1.39743,103.90255,0.438073161313924
'199381283249407086',minor,CONGESTION,02/22/2022 10:00:57,02/22/2022 10:15:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1049554453095918893',minor,CONGESTION,02/22/2022 10:02:57,02/22/2022 10:17:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4647503346566187655',minor,CONGESTION,02/22/2022 10:01:46,02/22/2022 10:15:31,0:13:45,1.32725,103.73813,1.32707,103.73867,0.06330670249572296
'4331373010107874269',minor,CONGESTION,02/22/2022 10:05:27,02/22/2022 10:35:27,0:30:00,1.3785,103.9239,1.37735,103.92839,0.5156074158284443
'133633235154242223',minor,CONGESTION,02/22/2022 10:05:57,02/22/2022 10:20:57,0:15:00,1.39797,103.77379,1.40644,103.77234,0.950369210525685
'4646722730920450712',minor,CONGESTION,02/22/2022 10:06:57,02/22/2022 10:36:57,0:30:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'3784179626522900243',minor,CONGESTION,02/22/2022 10:07:16,02/22/2022 10:21:31,0:14:15,1.32707,103.73867,1.32725,103.73813,0.06330670249572296
'1174207324103036566',minor,CONGESTION,02/22/2022 10:09:50,02/22/2022 10:24:05,0:14:15,1.49738,103.78223,1.49709,103.78237,0.03565103287007759
'1585540582244806733',minor,CONGESTION,02/22/2022 10:10:16,02/22/2022 10:25:31,0:15:15,1.32629,103.83458,1.32698,103.83677,0.25538783572382845
'811784800926270074',minor,CONGESTION,02/22/2022 10:10:35,02/22/2022 10:26:05,0:15:30,1.47811,103.58961,1.47811,103.58962,0.0011128269744586578
'1151297197109279389',minor,CONGESTION,02/22/2022 10:11:27,02/22/2022 10:56:27,0:45:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'3503846135091961757',minor,CONGESTION,02/22/2022 10:12:16,02/22/2022 10:25:31,0:13:15,1.2825,103.86109,1.28211,103.86093,0.04665590442140206
'4103997496689011837',minor,CONGESTION,02/22/2022 10:14:57,02/22/2022 10:29:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3969185965722366583',minor,CONGESTION,02/22/2022 10:14:27,02/22/2022 10:44:27,0:30:00,1.35219,103.73077,1.34851,103.73472,0.5990160975651987
'3243702058391103191',minor,CONGESTION,02/22/2022 10:15:27,02/22/2022 10:30:27,0:15:00,1.3226,103.74965,1.31607,103.75895,1.2619762206382086
'1527997001431586404',minor,CONGESTION,02/22/2022 10:15:57,02/22/2022 10:30:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'2885462390631477410',minor,CONGESTION,02/22/2022 10:16:57,02/22/2022 10:31:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4617976400706734872',minor,CONGESTION,02/22/2022 10:19:27,02/22/2022 10:49:27,0:30:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'2679519949201593504',minor,CONGESTION,02/22/2022 10:19:16,02/22/2022 10:35:31,0:16:15,1.32955,103.84354,1.33032,103.86259,2.121777853780356
'3435909896954058944',minor,CONGESTION,02/22/2022 10:21:31,02/22/2022 10:35:31,0:14:00,1.39743,103.90255,1.39697,103.90332,0.09964983356530997
'2696672702521472420',minor,CONGESTION,02/22/2022 10:20:57,02/22/2022 10:35:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2235294229516242808',minor,CONGESTION,02/22/2022 10:21:57,02/22/2022 10:36:57,0:15:00,1.39797,103.77379,1.40644,103.77234,0.950369210525685
'3497535018316913271',minor,CONGESTION,02/22/2022 10:22:57,02/22/2022 10:37:57,0:15:00,1.3051,103.84012,1.30266,103.84155,0.31324254049253764
'2108855908130791742',minor,CONGESTION,02/22/2022 10:22:57,02/22/2022 10:37:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1445743934881671903',minor,CONGESTION,02/22/2022 10:26:35,02/22/2022 10:41:50,0:15:15,1.49738,103.78223,1.49709,103.78237,0.03565103287007759
'4610314781032348882',minor,CONGESTION,02/22/2022 10:26:57,02/22/2022 10:41:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2958452221560910475',minor,CONGESTION,02/22/2022 10:28:27,02/22/2022 10:43:27,0:15:00,1.32576,103.83212,1.3268,103.82932,0.332154055621178
'2723662019168954853',minor,CONGESTION,02/22/2022 10:28:46,02/22/2022 10:43:31,0:14:45,1.35979,103.90354,1.35979,103.90354,0.0
'192852969265578650',minor,CONGESTION,02/22/2022 10:30:57,02/22/2022 10:45:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'3305510675693675208',minor,CONGESTION,02/22/2022 10:33:05,02/22/2022 10:46:06,0:13:01,1.49738,103.78223,1.49709,103.78237,0.03565103287007759
'1187865577106948951',minor,CONGESTION,02/22/2022 10:33:57,02/22/2022 11:03:57,0:30:00,1.39518,103.90579,1.39743,103.90255,0.438073161313924
'222551103965476419',minor,CONGESTION,02/22/2022 10:35:57,02/22/2022 10:50:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'4339039983161943232',minor,CONGESTION,02/22/2022 10:36:57,02/22/2022 10:51:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3652795813488473917',minor,CONGESTION,02/22/2022 10:37:27,02/22/2022 10:52:27,0:15:00,1.3264,103.83434,1.32724,103.83699,0.30919881734864935
'3894176304584541078',minor,CONGESTION,02/22/2022 10:36:27,02/22/2022 10:51:27,0:15:00,1.34338,103.74554,1.34499,103.74022,0.6182439290761216
'665780551345535715',minor,CONGESTION,02/22/2022 10:35:34,02/22/2022 10:51:31,0:15:57,1.32724,103.82558,1.32931,103.82309,0.35941819087950394
'3585658150120885158',minor,CONGESTION,02/22/2022 10:37:27,02/22/2022 10:52:27,0:15:00,1.36852,103.71547,1.37633,103.72946,1.7803861810713535
'1096676034238705847',minor,CONGESTION,02/22/2022 10:39:27,02/22/2022 10:54:27,0:15:00,1.31877,103.75667,1.31607,103.75895,0.3918140806770471
'2575253064446373404',minor,CONGESTION,02/22/2022 10:40:57,02/22/2022 10:55:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4009983383645459877',minor,CONGESTION,02/22/2022 10:40:27,02/22/2022 11:10:27,0:30:00,1.35219,103.73077,1.34851,103.73472,0.5990160975651987
'3925165161596076460',minor,CONGESTION,02/22/2022 10:43:01,02/22/2022 10:57:31,0:14:30,1.33053,103.82021,1.33132,103.81879,0.18056756310641947
'4431810918489191766',minor,CONGESTION,02/22/2022 10:46:46,02/22/2022 10:59:31,0:12:45,1.30911,103.93459,1.30916,103.93478,0.021856058684166176
'1353307201143575360',minor,CONGESTION,02/22/2022 10:46:46,02/22/2022 11:01:31,0:14:45,1.29348,103.78688,1.29474,103.78575,0.18768757509420173
'709023793332627143',minor,CONGESTION,02/22/2022 10:49:27,02/22/2022 11:04:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'2141231291698293481',minor,CONGESTION,02/22/2022 10:48:57,02/22/2022 11:18:57,0:30:00,1.34999,103.85814,1.34714,103.85915,0.33458390516605674
'1987455726312721733',minor,CONGESTION,02/22/2022 10:46:46,02/22/2022 11:01:31,0:14:45,1.30876,103.93336,1.30911,103.93459,0.14225317605495313
'2987840966140266405',minor,CONGESTION,02/22/2022 10:49:57,02/22/2022 11:04:57,0:15:00,1.31787,103.85018,1.31399,103.84546,0.6782308517332623
'535400450622996556',minor,CONGESTION,02/22/2022 10:51:27,02/22/2022 11:06:27,0:15:00,1.34458,103.78691,1.34876,103.79012,0.5841663281680713
'4209974358332735437',minor,CONGESTION,02/22/2022 10:55:01,02/22/2022 11:07:31,0:12:30,1.33053,103.82021,1.32931,103.82309,0.3477467781501616
'3673638159467339537',minor,CONGESTION,02/22/2022 10:54:57,02/22/2022 11:09:57,0:15:00,1.28597,103.79765,1.28759,103.795,0.34506148818747806
'3356557745315587401',minor,CONGESTION,02/22/2022 10:53:57,02/22/2022 11:08:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'219298405956254695',minor,CONGESTION,02/22/2022 10:57:57,02/22/2022 11:12:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'1364542498970180269',minor,CONGESTION,02/22/2022 11:02:57,02/22/2022 11:17:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'3154934524206726239',minor,CONGESTION,02/22/2022 11:05:25,02/22/2022 11:20:05,0:14:40,1.50491,103.60759,1.50605,103.60725,0.13161131257389352
'4558456001766949109',minor,CONGESTION,02/22/2022 11:06:27,02/22/2022 11:21:27,0:15:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'2486385245282926606',minor,CONGESTION,02/22/2022 11:06:16,02/22/2022 11:19:31,0:13:15,1.30998,103.9377,1.31024,103.93863,0.10741895654899536
'720887932649656268',minor,CONGESTION,02/22/2022 11:12:05,02/22/2022 11:28:05,0:16:00,1.50491,103.60759,1.50605,103.60725,0.13161131257389352
'3979871393628397005',minor,CONGESTION,02/22/2022 11:14:27,02/22/2022 11:29:27,0:15:00,1.32972,103.84963,1.3294,103.85339,0.4199427148838684
'2303617154652532494',minor,CONGESTION,02/22/2022 11:17:27,02/22/2022 11:32:27,0:15:00,1.41962,103.79977,1.4212,103.79728,0.32757893984788633
'3888384851437081415',minor,CONGESTION,02/22/2022 11:16:57,02/22/2022 11:31:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'3854188909920001669',minor,CONGESTION,02/22/2022 11:28:27,02/22/2022 11:43:27,0:15:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'1704120380954229548',minor,CONGESTION,02/22/2022 11:45:27,02/22/2022 12:15:27,0:30:00,1.42646,103.78253,1.42404,103.77469,0.9125900485565924
'4169128549196012687',minor,CONGESTION,02/22/2022 12:16:16,02/22/2022 12:29:31,0:13:15,1.42509,103.77658,1.42494,103.77624,0.041312734665941764
'2365657368453771709',minor,CONGESTION,02/22/2022 20:55:55,02/22/2022 21:12:20,0:16:25,1.38326,103.59347,1.38315,103.5935,0.012613120744431725
'2272500293994044870',minor,CONGESTION,02/22/2022 23:06:57,02/22/2022 23:21:57,0:15:00,1.36199,103.85889,1.35806,103.85752,0.46052950373607615
'3476889552565578958',minor,CONGESTION,02/22/2022 23:06:57,02/22/2022 23:21:57,0:15:00,1.34999,103.85814,1.34714,103.85915,0.33458390516605674
'2307703508118160881',minor,CONGESTION,02/22/2022 23:08:27,02/23/2022 00:08:27,1:00:00,1.36495,103.95535,1.3627,103.95901,0.4772876287917752
'3863358218208205363',minor,CONGESTION,02/22/2022 23:19:27,02/22/2022 23:34:27,0:15:00,1.42646,103.78253,1.42404,103.77469,0.9125900485565924
'657254573769832060',minor,CONGESTION,02/22/2022 23:20:27,02/23/2022 00:35:27,1:15:00,1.36031,103.70265,1.35692,103.69964,0.5027146648999887
'2043775938123513114',minor,CONGESTION,02/22/2022 23:29:27,02/22/2022 23:44:27,0:15:00,1.32862,103.86705,1.32967,103.86402,0.35663598383506917
'483313966240168275',minor,CONGESTION,02/22/2022 23:29:16,02/22/2022 23:43:33,0:14:17,1.42286,103.79427,1.42286,103.79427,0.0
'290924586007399521',minor,CONGESTION,02/22/2022 23:31:27,02/23/2022 00:16:27,0:45:00,1.33414,103.81809,1.33214,103.81627,0.2998874801483894
'1359894923400212401',minor,CONGESTION,02/22/2022 23:33:27,02/22/2022 23:48:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3621841170192701917',minor,CONGESTION,02/22/2022 23:36:57,02/22/2022 23:51:57,0:15:00,1.32412,103.72274,1.32263,103.71606,0.7614550729202719
'579065700247762672',minor,CONGESTION,02/22/2022 23:34:57,02/22/2022 23:49:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'951925316823324673',minor,CONGESTION,02/22/2022 23:41:57,02/22/2022 23:56:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'4371748503632472775',minor,CONGESTION,02/22/2022 23:43:27,02/22/2022 23:58:27,0:15:00,1.35712,103.71442,1.35952,103.71157,0.4135510740768229
'2293079525367331704',minor,CONGESTION,02/22/2022 23:43:01,02/22/2022 23:57:33,0:14:32,1.35556,103.71926,1.35556,103.71926,0.0
'372926715219633633',minor,CONGESTION,02/22/2022 23:47:27,02/23/2022 00:17:27,0:30:00,1.41925,103.80028,1.4212,103.79728,0.397432630689748
'560422311784787660',minor,CONGESTION,02/22/2022 23:48:46,02/23/2022 00:03:32,0:14:46,1.35541,103.72199,1.35541,103.72199,0.0
'2085851441732545479',minor,CONGESTION,02/22/2022 23:53:06,02/23/2022 00:17:32,0:24:26,1.4012,103.77353,1.40891,103.77178,0.8744942093967389
'3566249457733400867',minor,CONGESTION,02/22/2022 23:53:57,02/23/2022 00:53:57,1:00:00,1.39797,103.77379,1.40644,103.77234,0.950369210525685
'781741457868448309',minor,CONGESTION,02/22/2022 23:57:27,02/23/2022 00:27:27,0:30:00,1.35712,103.71442,1.35952,103.71157,0.4135510740768229
'804571941755453993',minor,CONGESTION,02/22/2022 23:56:57,02/23/2022 00:26:57,0:30:00,1.3718,103.90859,1.3668,103.90696,0.5818728158325156
'2004021169690334296',minor,CONGESTION,02/22/2022 23:56:57,02/23/2022 00:11:57,0:15:00,1.2823,103.83358,1.28066,103.83063,0.3750643132256985
'3647854740638298400',minor,CONGESTION,02/22/2022 23:59:46,02/23/2022 00:17:32,0:17:46,1.35541,103.72199,1.35635,103.71622,0.6504926881087792
'4134037880305151484',minor,CONGESTION,02/23/2022 00:00:27,02/23/2022 00:15:27,0:15:00,1.36495,103.95535,1.3627,103.95901,0.4772876287917752
'3351409461326231477',minor,CONGESTION,02/23/2022 00:01:57,02/23/2022 00:16:57,0:15:00,1.37892,103.9142,1.37692,103.91103,0.4163676071372084
'605815122501471227',minor,CONGESTION,02/22/2022 23:55:57,02/23/2022 00:10:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'1161415913722619615',minor,CONGESTION,02/23/2022 00:07:27,02/23/2022 00:37:27,0:30:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'4337414407433884170',minor,CONGESTION,02/23/2022 00:07:27,02/23/2022 00:37:27,0:30:00,1.32195,103.70355,1.3223,103.69993,0.4047246142587974
'1022918603950577364',minor,CONGESTION,02/23/2022 00:08:27,02/23/2022 00:53:27,0:45:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'839301783018539434',minor,CONGESTION,02/23/2022 00:11:57,02/23/2022 00:26:57,0:15:00,1.37892,103.9142,1.37692,103.91103,0.4163676071372084
'2058629637603429780',minor,CONGESTION,02/23/2022 00:13:57,02/23/2022 00:28:57,0:15:00,1.32264,103.69194,1.32264,103.6836,0.9281588504331857
'536731834248045505',minor,CONGESTION,02/23/2022 00:15:27,02/23/2022 00:30:27,0:15:00,1.40091,103.81266,1.41679,103.80325,2.0444858685404315
'1465335817249298788',minor,CONGESTION,02/23/2022 00:21:27,02/23/2022 01:06:27,0:45:00,1.33132,103.81879,1.32724,103.82558,0.8800853296562959
'3082470936100331203',minor,CONGESTION,02/23/2022 00:20:27,02/23/2022 00:35:27,0:15:00,1.38771,103.91288,1.38493,103.91526,0.4057663231925768
'2384939771320913710',minor,CONGESTION,02/23/2022 00:22:57,02/23/2022 00:37:57,0:15:00,1.28597,103.79765,1.28759,103.795,0.34506148818747806
'1208184461484937758',minor,CONGESTION,02/23/2022 00:22:27,02/23/2022 00:37:27,0:15:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'3759640520046198629',minor,CONGESTION,02/23/2022 00:22:27,02/23/2022 01:07:27,0:45:00,1.35231,103.69585,1.34769,103.69234,0.6430868652158805
'3707841669143651731',minor,CONGESTION,02/23/2022 00:21:57,02/23/2022 00:36:57,0:15:00,1.38039,103.91603,1.37692,103.91103,0.6759026695895499
'75545861135056454',minor,CONGESTION,02/23/2022 00:25:57,02/23/2022 00:55:57,0:30:00,1.29065,103.79063,1.29251,103.78773,0.3827064013850706
'4539210030492897559',minor,CONGESTION,02/23/2022 00:31:27,02/23/2022 00:46:27,0:15:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'1649892110464120865',minor,CONGESTION,02/23/2022 00:32:27,02/23/2022 01:02:27,0:30:00,1.36151,103.70372,1.35692,103.69964,0.6810014740082493
'2017629389754625569',minor,CONGESTION,02/23/2022 00:33:57,02/23/2022 00:48:57,0:15:00,1.32236,103.67466,1.32184,103.66743,0.8066789216205029
'1119668409406155883',minor,CONGESTION,02/23/2022 00:31:27,02/23/2022 00:46:27,0:15:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'4602916702555839550',minor,CONGESTION,02/23/2022 00:40:01,02/23/2022 00:59:31,0:19:30,1.34102,103.80433,1.33045,103.82,2.0993439743008064
'3730658826165209741',minor,CONGESTION,02/23/2022 00:43:27,02/23/2022 00:58:27,0:15:00,1.41925,103.80028,1.4212,103.79728,0.397432630689748
'1107735908234756102',minor,CONGESTION,02/23/2022 00:46:27,02/23/2022 01:16:27,0:30:00,1.3654,103.95413,1.3627,103.95901,0.6197387083794133
'1679087345987551401',minor,CONGESTION,02/23/2022 00:47:26,02/23/2022 01:01:31,0:14:05,1.36657,103.94929,1.36657,103.94929,0.0
'1113758900855564958',minor,CONGESTION,02/23/2022 00:58:57,02/23/2022 01:13:31,0:14:34,1.35924,103.70169,1.35692,103.69964,0.3433045557858461
'3589232737263661611',minor,CONGESTION,02/23/2022 00:58:27,02/23/2022 01:13:27,0:15:00,1.32719,103.73503,1.32424,103.74304,0.9492390789591104
'2471598343704271355',minor,CONGESTION,02/23/2022 01:01:57,02/23/2022 01:16:57,0:15:00,1.28603,103.83823,1.28777,103.8408,0.34470994683759476
'3002540574776154912',minor,CONGESTION,02/23/2022 01:04:31,02/23/2022 01:17:31,0:13:00,1.36495,103.95535,1.36348,103.95803,0.339669414402909
'3710771445466807388',minor,CONGESTION,02/23/2022 01:06:27,02/23/2022 01:21:27,0:15:00,1.36151,103.70372,1.35692,103.69964,0.6810014740082493
'1416042264998447976',minor,CONGESTION,02/23/2022 01:09:46,02/23/2022 01:31:31,0:21:45,1.36657,103.94929,1.36089,103.96076,1.4226227436274512
'656112763720331030',minor,CONGESTION,02/23/2022 01:12:27,02/23/2022 01:27:27,0:15:00,1.35268,103.69612,1.34769,103.69234,0.6938395562811147
'3317129046718031681',minor,CONGESTION,02/23/2022 01:15:16,02/23/2022 01:43:31,0:28:15,1.3296,103.85107,1.32628,103.83399,1.9359550997386497
'4333020538331129367',minor,CONGESTION,02/23/2022 01:19:27,02/23/2022 01:34:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'4166702700351361997',minor,CONGESTION,02/23/2022 01:20:27,02/23/2022 01:35:27,0:15:00,1.3654,103.95413,1.3627,103.95901,0.6197387083794133
'4298767630528274516',minor,CONGESTION,02/23/2022 01:25:27,02/23/2022 02:25:27,1:00:00,1.32927,103.85679,1.33018,103.85969,0.3380624679469244
'4099432967351154218',minor,CONGESTION,02/23/2022 01:30:16,02/23/2022 01:45:31,0:15:15,1.3609,103.96075,1.36089,103.96076,0.0015688178654991237
'2852675391859082862',minor,CONGESTION,02/23/2022 01:35:46,02/23/2022 02:07:31,0:31:45,1.32601,103.83181,1.32804,103.8389,0.8203519511282132
'3085444035143267795',minor,CONGESTION,02/23/2022 01:51:27,02/23/2022 02:06:27,0:15:00,1.3264,103.83434,1.32724,103.83699,0.30919881734864935
'1328763172162756894',minor,CONGESTION,02/23/2022 02:02:57,02/23/2022 02:17:57,0:15:00,1.28583,103.79784,1.28759,103.795,0.3711775929795655
'1089605902885602801',minor,CONGESTION,02/23/2022 02:03:31,02/23/2022 02:15:31,0:12:00,1.3273,103.83721,1.32804,103.8389,0.20510825758520335
'2697665633643143900',minor,CONGESTION,02/23/2022 02:04:31,02/23/2022 02:31:31,0:27:00,1.33533,103.81082,1.33456,103.81183,0.1410090977592494
'4292078075859982927',minor,CONGESTION,02/23/2022 02:09:27,02/23/2022 02:24:27,0:15:00,1.33764,103.80832,1.33404,103.81299,0.6546525826592652
'1086702913665281060',minor,CONGESTION,02/23/2022 02:29:27,02/23/2022 02:44:27,0:15:00,1.3385,103.80738,1.33404,103.81299,0.7956149787344203
'4066522254696097354',minor,CONGESTION,02/23/2022 02:36:48,02/23/2022 02:51:31,0:14:43,1.33095,103.81943,1.33107,103.81923,0.02591295938099996
'77100420509763310',minor,CONGESTION,02/23/2022 02:40:27,02/23/2022 02:55:27,0:15:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'4080752114964748743',minor,CONGESTION,02/23/2022 02:43:16,02/23/2022 03:17:31,0:34:15,1.3307,103.8199,1.33456,103.81183,0.9943694228189824
