NID,PC,DE,LE,TY,FF
2272,12716,Ambagsvallei Street,0.39208,TR,41.8
2273,12717,E.K. Green Street,0.38328,TR,51.4
2274,12719,Jan van Riebeeck Drive North,0.74103,TR,52.8
2275,12730,Arboretum Avenue,0.08321,TR,35.6
2276,12729,Berg River Boulevard S,1.07437,TR,51.2
2277,12729,Berg River Boulevard S,0.06291,TR,40.0
2278,12730,Arboretum Avenue,1.0875,TR,53.4
2279,12732,Cecilia Street,0.07243,TR,35.4
2280,12733,Jan van Riebeeck Drive,1.50285,TR,54.3
2281,12733,Jan van Riebeeck Drive,0.03984,TR,42.0
2282,12732,Cecilia Street,1.54984,TR,53.6
2283,12742,Noordhoek Main Road,0.06284,TR,45.0
2284,12741,Ou Kaapse Road,2.204,TR,61.0
2285,12741,Ou Kaapse Road,0.02394,TR,43.0
2286,12742,Noordhoek Main Road,2.23599,TR,62.6
2287,12748,Lower Geneva Drive,0.04697,TR,28.0
2288,12747,Upper Geneva Drive,1.76996,TR,35.6
2289,12747,Upper Geneva Drive,0.02627,TR,28.0
2290,12748,Lower Geneva Drive,1.79066,TR,35.2
2291,12751,Camps Bay Drive,0.03075,TR,28.0
2292,12752,Victoria Road,0.46812,TR,39.4
2293,12761,Hendriksz Road,0.08744,TR,31.0
2294,12760,Lourensford Road,0.58803,TR,45.2
2295,12754,Vissershok Way,0.0418,TR,40.8
2296,12755,Race Course Way,1.65138,TR,47.9
2297,12752,Victoria Road,0.09281,TR,35.0
2298,12751,Camps Bay Drive,0.40606,TR,38.0
2299,12755,Race Course Way,0.08671,TR,50.2
2300,12754,Vissershok Way,1.60406,TR,51.5
2301,12760,Lourensford Road,0.03539,TR,32.0
2302,12761,Hendriksz Road,0.64007,TR,42.6
2303,12763,Vergelegen Avenue,0.09563,TR,27.0
2304,12764,Lourensford Road,1.00218,TR,41.7
2305,12764,Lourensford Road,0.02521,TR,43.0
2306,12763,Vergelegen Avenue,1.07073,TR,43.2
2307,12768,Main Road,0.03725,TR,33.0
2308,22460,Steynsrust Road,0.07129,TR,46.0
2309,12767,Broadway Boulevard,4.56276,TR,75.2
2310,12773,Broadway Boulevard,0.07152,TR,31.6
2311,12772,Gordon's Bay Road,1.00161,TR,30.4
2312,12772,Gordon's Bay Road,0.05836,TR,30.0
2313,12773,Broadway Boulevard,1.01477,TR,31.6
2314,12767,Broadway Boulevard,0.03972,TR,36.0
2315,22460,Steynsrust Road,4.52303,TR,77.1
2316,12768,Main Road,0.10855,TR,39.5
2317,12780,Hindle Road,0.06775,TR,38.0
2318,12781,Albert Philander Way,1.72531,TR,40.1
2319,12781,Albert Philander Way,0.03286,TR,26.2
2320,12780,Hindle Road,1.77274,TR,39.6
2321,12785,Forest Drive,0.05639,TR,37.0
2322,12784,Beverly Street,0.22142,TR,40.0
2323,12783,Albert Philander Way,1.47684,TR,40.9
2324,12783,Albert Philander Way,0.02033,TR,37.2
2325,12784,Beverly Street,1.46721,TR,42.7
2326,12785,Forest Drive,0.27781,TR,35.8
2327,12790,Broadway Boulevard,0.02226,TR,24.0
2328,12789,Baden Powell Drive,5.47744,TR,77.0
2329,12789,Baden Powell Drive,0.01493,TR,57.0
2330,12790,Broadway Boulevard,5.48477,TR,70.9
2331,12800,R45 north,0.04368,TR,100.0
2332,12799,Lady Loch Road,5.35871,TR,100.0
2333,12798,R45 south,2.83667,TR,100.0
2334,12798,R45 south,0.02359,TR,100.0
2335,12799,Lady Loch Road,2.86302,TR,100.0
2336,12800,R45 north,5.35246,TR,100.0
2337,12805,Stokery Road,0.03066,TR,32.6
2338,12804,R45,1.5674,TR,55.8
2339,12807,Stokery Road,0.02355,TR,31.0
2340,12808,Pentz Street,1.31079,TR,42.6
2341,12809,Church Street,0.28231,TR,36.2
2342,12804,R45,0.04127,TR,100.0
2343,12805,Stokery Road,1.55679,TR,54.3
2344,12809,Church Street,0.01047,TR,35.0
2345,12808,Pentz Street,0.27282,TR,34.0
2346,12807,Stokery Road,1.32118,TR,40.2
2347,12924,Fisherman's Walk,0.07878,TR,32.0
2348,12923,Rooikrans Avenue,0.2361,TR,38.3
2349,12922,5th Avenue,0.63057,TR,32.6
2350,12921,Klip Road,0.82668,TR,32.6
2351,12921,Klip Road,0.02369,TR,31.0
2352,12922,5th Avenue,0.80299,TR,34.1
2353,12923,Rooikrans Avenue,0.63057,TR,34.1
2354,12924,Fisherman's Walk,0.31489,TR,38.9
2355,12927,Klip Road,0.05255,TR,31.0
2356,12929,5th Avenue,0.77025,TR,33.7
2357,12931,Rooikrans Avenue,0.62256,TR,32.9
2358,12930,Fisherman's Walk,0.31691,TR,36.5
2359,12930,Fisherman's Walk,0.04271,TR,31.0
2360,12931,Rooikrans Avenue,0.2742,TR,36.3
2361,12929,5th Avenue,0.62256,TR,29.7
2362,12927,Klip Road,0.82281,TR,31.0
2363,12944,Zeekoe Road,0.03445,TR,40.0
2364,12943,Lake Road,0.1329,TR,38.8
2365,12942,1st Road,0.67096,TR,35.5
2366,12941,Victoria Road,0.5843,TR,38.1
2367,12940,Perth Road,0.46434,TR,40.1
2368,12940,Perth Road,0.05823,TR,31.0
2369,12941,Victoria Road,0.40611,TR,38.8
2370,12942,1st Road,0.5843,TR,35.1
2371,12943,Lake Road,0.67096,TR,34.2
2372,12944,Zeekoe Road,0.16735,TR,36.5
2373,12953,Fisherman's Walk,0.01674,TR,35.0
2374,12951,Rooikrans Avenue,0.29759,TR,33.7
2375,12949,5th Avenue,0.63054,TR,31.2
2376,12949,5th Avenue,0.07918,TR,31.0
2377,12951,Rooikrans Avenue,0.55135,TR,36.0
2378,12953,Fisherman's Walk,0.31433,TR,35.5
2379,12972,Lake Road,0.0334,TR,31.0
2380,12971,1st Road,0.63679,TR,44.7
2381,12970,Victoria Road,0.58001,TR,42.6
2382,12969,Perth Road,0.4679,TR,42.0
2383,12967,Italian Road,0.45861,TR,38.4
2384,12967,Italian Road,0.06528,TR,30.0
2385,12969,Perth Road,0.39332,TR,36.1
2386,12970,Victoria Road,0.4679,TR,38.5
2387,12971,1st Road,0.58001,TR,40.5
2388,12972,Lake Road,0.67019,TR,40.7
2389,12981,Rooikrans Avenue,0.08206,TR,30.0
2390,12980,5th Avenue,0.54671,TR,29.2
2391,12980,5th Avenue,0.08082,TR,23.0
2392,12981,Rooikrans Avenue,0.54794,TR,31.0
2393,15244,Main Road,0.023,TR,54.0
2394,15243,N2,1.2066,TR,55.1
2395,15243,N2,0.10824,TR,33.0
2396,15244,Main Road,1.12136,TR,59.6
2397,15246,N2,0.03641,TR,26.0
2398,15247,Ouderbrug Road,3.4718,TR,40.4
2399,15247,Ouderbrug Road,0.05877,TR,37.0
2400,15246,N2,3.42463,TR,39.4
2401,15252,Faure Marine Drive North,0.16973,TR,40.7
2402,15250,Van Der Byl Street,0.55891,TR,27.4
2403,15249,Faure Marine Drive South,1.48107,TR,26.9
2404,15249,Faure Marine Drive South,0.01239,TR,34.0
2405,15250,Van Der Byl Street,1.46867,TR,25.6
2406,15252,Faure Marine Drive North,0.71073,TR,30.0
2407,15270,Broadway Boulevard,0.02611,TR,29.0
2408,15269,Irene Avenue,0.37683,TR,42.8
2409,15268,Helderberg College Road,1.20963,TR,55.3
2410,15265,Main Road,1.43237,TR,50.6
2411,15265,Main Road,0.01189,TR,36.0
2412,15268,Helderberg College Road,1.42048,TR,47.8
2413,15269,Irene Avenue,1.22683,TR,54.1
2414,15270,Broadway Boulevard,0.3929,TR,42.4
2415,15278,Helshoogte Road,0.01807,TR,34.0
2416,15277,Merriman Avenue,0.70889,TR,37.2
2417,15276,Van Riebeek Street,0.63243,TR,32.8
2418,15276,Van Riebeek Street,0.04514,TR,30.0
2419,15277,Merriman Avenue,0.67854,TR,31.9
2420,15278,Helshoogte Road,0.64648,TR,37.1
2421,15294,Adam Tas Street,0.03467,TR,32.0
2422,15293,Molteno Street,0.44491,TR,34.1
2423,15292,Merriman Avenue,0.38971,TR,31.6
2424,15291,Alexander Street,0.43749,TR,26.5
2425,15290,Plein Street,0.14744,TR,23.9
2426,15289,Dorp Street,0.18074,TR,24.7
2427,15291,Alexander Street,0.15411,TR,25.8
2428,15292,Merriman Avenue,0.41562,TR,26.4
2429,15293,Molteno Street,0.38971,TR,32.4
2430,15294,Adam Tas Street,0.47959,TR,35.3
2431,15287,Simonsberg Street,0.06349,TR,39.0
2432,15286,Culver Street,0.67988,TR,35.9
2433,15285,Bird Street,1.39534,TR,35.4
2434,15284,Adam Tas Street,0.55798,TR,36.2
2435,15284,Adam Tas Street,0.0396,TR,30.0
2436,15285,Bird Street,0.51281,TR,36.3
2437,15286,Culver Street,1.49067,TR,36.7
2438,15287,Simonsberg Street,0.66698,TR,38.0
2439,15300,The Avenue,0.08609,TR,29.0
2440,15299,Drostdy Street,0.40439,TR,28.3
2441,15298,Bird Street,0.34106,TR,25.3
2442,15297,Mill Street,0.08013,TR,25.5
2443,15296,Strand Street,0.70836,TR,26.9
2444,15304,Bird Street,0.03914,TR,22.6
2445,15303,AdamTas Street,0.6723,TR,37.5
2446,15303,AdamTas Street,0.03696,TR,31.0
2447,15304,Bird Street,0.6606,TR,36.1
2448,15296,Strand Street,0.01131,TR,29.0
2449,15297,Mill Street,0.71659,TR,28.8
2450,15298,Bird Street,0.06059,TR,28.5
2451,15299,Drostdy Street,0.34106,TR,30.1
2452,15300,The Avenue,0.49048,TR,28.4
2453,15308,Piet Retief Street,0.03449,TR,32.0
2454,15307,Koch Street,0.20395,TR,34.7
2455,15306,Strand Street,0.60637,TR,45.9
2456,15306,Strand Street,0.02081,TR,42.0
2457,15307,Koch Street,0.62756,TR,44.3
2458,15308,Piet Retief Street,0.19644,TR,27.5
2459,15310,Van Reede Road,0.03187,TR,45.0
2460,15311,Dorp Street,0.8368,TR,34.1
2461,15312,Plein Street,0.21761,TR,25.4
2462,15312,Plein Street,0.02494,TR,23.4
2463,15311,Dorp Street,0.30714,TR,25.7
2464,15310,Van Reede Road,0.80469,TR,37.1
2465,15317,Culver Street,0.07774,TR,30.6
2466,15316,The Avenue,0.43522,TR,32.4
2467,15315,Drostdy Street,0.40531,TR,30.5
2468,15314,Bird Street,0.42094,TR,24.7
2469,15314,Bird Street,0.02647,TR,21.5
2470,15315,Drostdy Street,0.37582,TR,26.8
2471,15316,The Avenue,0.40531,TR,29.3
2472,15317,Culver Street,0.51297,TR,32.7
2473,15322,Helshoogte Road,0.04131,TR,37.0
2474,15321,Bird Street,1.39284,TR,39.1
2475,15320,Adam Tas Street,0.36431,TR,33.2
2476,15320,Adam Tas Street,0.0334,TR,26.0
2477,15321,Bird Street,0.33091,TR,32.7
2478,15322,Helshoogte Road,1.43416,TR,37.9
2479,15733,Dassen Way,0.06671,TR,52.0
2480,15732,Protea Way,0.80903,TR,54.4
2481,15731,Vissershok Way,0.68762,TR,46.8
2482,15730,Wellington Road,0.30657,TR,32.3
2483,15730,Wellington Road,0.04356,TR,32.0
2484,15731,Vissershok Way,0.31416,TR,37.0
2485,15732,Protea Way,0.69461,TR,50.7
2486,15733,Dassen Way,0.8514,TR,56.3
2487,15735,Dassen Way,0.04677,TR,54.0
2488,15736,Spes Bona Road,3.63394,TR,87.0
2489,15737,Malanshoogte Road,4.91712,TR,98.4
2490,15738,Occultdale Road,2.11653,TR,95.4
2491,15739,Philadelphia Road (R304),4.30634,TR,93.6
2492,15739,Philadelphia Road (R304),0.07247,TR,60.0
2493,15738,Occultdale Road,4.23386,TR,94.9
2494,15737,Malanshoogte Road,2.11653,TR,94.9
2495,15736,Spes Bona Road,4.91712,TR,94.9
2496,15735,Dassen Way,3.68071,TR,84.0
2497,15757,Adam Tas Street (R45),0.06524,TR,37.0
2498,15756,R45,5.70794,TR,64.5
2499,15756,R45,0.05284,TR,50.0
2500,15757,Adam Tas Street (R45),5.72034,TR,62.4
2501,15771,R45,0.07275,TR,60.0
2502,15831,Simonsvlei Road,1.25719,TR,76.8
2503,15770,R44,6.30699,TR,81.8
2504,15769,Muldersvlei,4.83325,TR,69.6
2505,15768,R304,3.2184,TR,73.2
2506,15768,R304,0.07657,TR,28.0
2507,15769,Muldersvlei,3.23295,TR,78.8
2508,15770,R44,4.74213,TR,67.9
2509,15831,Simonsvlei Road,6.30699,TR,85.5
2510,15771,R45,1.32914,TR,73.4
2511,15784,R45,0.0411,TR,28.0
2512,15785,Simonsvlei Road,4.56497,TR,81.3
2513,15788,R44,4.00854,TR,80.1
2514,15788,R44,0.05691,TR,31.0
2515,15785,Simonsvlei Road,3.95162,TR,82.6
2516,15784,R45,4.60607,TR,80.0
2517,15799,R304,0.02038,TR,38.0
2518,15800,Elsenburgh Road,1.27669,TR,53.8
2519,15801,Adam Tas Street (R44),2.17793,TR,74.9
2520,15801,Adam Tas Street (R44),0.06707,TR,44.3
2521,15800,Elsenburgh Road,2.11086,TR,79.9
2522,15799,R304,1.29708,TR,52.6
2523,15808,Kromme Rhee Road,0.03064,TR,70.0
2524,15807,R304,1.41476,TR,80.2
2525,15807,R304,0.04002,TR,100.0
2526,15808,Kromme Rhee Road,1.40537,TR,79.5
2527,15834,R45 (secondary),0.05269,TR,70.0
2528,15835,R101,3.88466,TR,70.0
2529,15835,R101,0.03784,TR,70.0
2530,15834,R45 (secondary),3.89951,TR,69.1
2531,18334,Race Course Road,0.0375,TR,28.0
2532,18335,Lansdowne Rd,0.07232,TR,29.7
2533,18321,De Waal Road,0.04571,TR,40.0
2534,18320,Dick Burton Street,1.5689,TR,45.8
2535,18319,Main Road,0.91454,TR,43.3
2536,18332,Race Course Road,0.03289,TR,28.0
2537,18331,Cross Cut,0.15832,TR,31.6
2538,18330,Prince Arthur Road,0.07073,TR,33.0
2539,18329,Belvedere Road,2.05518,TR,40.2
2540,18328,Chichester Road,0.3911,TR,39.7
2541,18339,Camps Bay Drive,0.054,TR,34.8
2542,18338,Lower Kloof Road,2.11095,TR,45.3
2543,18319,Main Road,0.04034,TR,30.0
2544,18320,Dick Burton Street,0.8742,TR,49.4
2545,18321,De Waal Road,1.61462,TR,46.4
2546,18328,Chichester Road,0.07768,TR,40.0
2547,18329,Belvedere Road,0.31341,TR,39.1
2548,18330,Prince Arthur Road,2.05518,TR,44.2
2549,18331,Cross Cut,0.07073,TR,40.0
2550,18332,Race Course Road,0.19122,TR,32.9
2551,18342,Victoria Road,0.14454,TR,55.3
2552,18341,Princess Street,1.63896,TR,47.6
2553,18338,Lower Kloof Road,0.01279,TR,35.0
2554,18339,Camps Bay Drive,2.1216,TR,43.7
2555,18341,Princess Street,0.02276,TR,35.0
2556,18342,Victoria Road,1.67794,TR,45.1
2557,18348,Main Road North,0.06739,TR,45.0
2558,18347,Main Road South,2.45956,TR,68.4
2559,18345,Victoria Road,0.02702,TR,30.9
2560,18344,Victoria Avenue,0.88179,TR,47.7
2561,18344,Victoria Avenue,0.02711,TR,30.6
2562,18345,Victoria Road,0.88161,TR,48.7
2563,18352,Bill Bezuidenhout Avenue,0.01281,TR,38.0
2564,18351,Mabel Street,0.17007,TR,38.0
2565,18350,Durban Road,0.87849,TR,36.3
2566,18347,Main Road South,0.04659,TR,43.0
2567,18348,Main Road North,2.47968,TR,65.8
2568,18350,Durban Road,0.05251,TR,31.0
2569,18351,Mabel Street,0.77844,TR,38.4
2570,18352,Bill Bezuidenhout Avenue,0.18289,TR,35.0
2571,18355,Avondale Street,0.02507,TR,41.0
2572,18354,Durban Road,0.85341,TR,36.2
2573,18357,Dassenberg Road,0.10448,TR,50.0
2574,18358,Darling Road,7.95956,TR,62.5
2575,18358,Darling Road,0.03253,TR,13.3
2576,18357,Dassenberg Road,8.03152,TR,59.8
2577,18372,Gie Road,0.03995,TR,32.8
2578,18373,Potsdam Road,3.97408,TR,70.4
2579,18373,Potsdam Road,0.07398,TR,57.0
2580,18372,Gie Road,3.90085,TR,56.4
2581,18449,TABLE BAY BOULEVARD (NORTHBOUND),0.49542,RA,60.0
2582,18452,TABLE BAY BOULEVARD (NORTHBOUND),0.15367,RA,51.6
2583,18456,BLACK RIVER PARKWAY (NORTHBOUND),0.54095,RA,40.0
2584,18458,KOEBERG ROAD,0.39495,RA,58.2
2585,18460,BLACK RIVER PARKWAY (NORTHBOUND),1.25635,RA,80.0
2586,18476,TABLE BAY BOULEVARD (NORTHBOUND),0.33044,RA,53.4
2587,18478,TABLE BAY BOULEVARD (SOUTHBOUND),1.0319,RA,60.0
2588,18480,BLACK RIVER PARKWAY (SOUTHBOUND),0.30848,RA,40.0
2589,18482,KOEBERG ROAD SOUTH,0.25262,RA,35.8
2590,18484,TABLE BAY BOULEVARD (NORTHBOUND),0.1978,RA,32.5
2591,18488,KOEBERG ROAD,0.1099,RA,43.5
2592,18486,KOEBERG ROAD,0.18551,RA,35.0
2593,18490,KOEBERG ROAD SOUTH,0.17484,RA,50.1
2594,18492,BLACK RIVER PARKWAY (SOUTHBOUND),0.20933,RA,41.6
2595,18494,BLACK RIVER PARKWAY,0.1365,RA,46.0
2596,18496,TABLE BAY BOULEVARD (NORTHBOUND),0.31107,RA,56.8
2597,18498,TABLE BAY BOULEVARD (NORTHBOUND),0.70095,RA,57.1
2598,18500,SABLE WAY,0.4157,RA,51.6
2599,18502,SABLE WAY,0.30837,RA,52.0
2600,18506,N1 SOUTHBOUND,0.26861,RA,60.0
2601,18504,TABLE BAY BOULEVARD (SOUTHBOUND),0.60125,RA,48.0
2602,18510,N7 WINGFIELD ROAD,0.54804,RA,74.4
2603,18508,N1 SLIPWAY (SOUTHBOUND),0.59907,RA,60.0
2604,18512,N1 (NORTHBOUND),0.62574,RA,76.5
2605,18514,N7 SOUTHBOUND,0.63273,RA,79.1
2606,18516,N7 (NORTHBOUND),0.26756,RA,46.4
2607,18518,N1(NORTHBOUND),0.29123,RA,47.2
2608,18520,N1 (SOUTHBOUND),0.26871,RA,44.6
2609,18526,N1 (SOUTHBOUND),0.30472,RA,45.7
2610,18522,N7 (SOUTHBOUND),0.42018,RA,51.5
2611,18524,N1 (NORTHBOUND),0.44461,RA,48.9
2612,18528,VASCO BOULEVARD,0.31457,RA,43.8
2613,18530,VASCO BOULEVARD,0.38629,RA,54.7
2614,18532,GIEL BASSON DRIVE,0.68127,RA,60.9
2615,18534,N1 (SOUTHBOUND),0.58393,RA,53.8
2616,18540,N1 (SOUTHBOUND),0.16731,RA,35.0
2617,18542,MCINTYRE ROAD,0.18542,RA,51.1
2618,18536,N1 (NORTHBOUND),0.51756,RA,50.3
2619,18538,PLATTEKLOOF ROAD,0.34072,RA,50.6
2620,18544,MCINTYRE ROAD,0.41791,RA,59.5
2621,18546,N1 (SOUTHBOUND),0.26614,RA,60.0
2622,18548,N1 (SOUTHBOUND),0.59037,RA,55.7
2623,18552,JIP DE JAGER AVENUE,0.388,RA,47.7
2624,18550,MIKE PIENAAR BOULEVARD,0.64291,RA,55.3
2625,18554,N1 (SOUTHBOUND),0.41495,RA,51.0
2626,18556,N1 (NORTHBOUND),0.51026,RA,50.0
2627,18558,WILLIE VAN SCHOOR AVENUE,0.42965,RA,51.9
2628,18562,WILLIE VAN SCHOOR AVENUE,0.46618,RA,49.0
2629,18560,N1 (SOUTHBOUND),0.40189,RA,52.0
2630,18564,N1 (NORTHBOUND),0.49981,RA,52.0
2631,18566,OLD OAK ROAD,0.59567,RA,62.5
2632,18568,OLD OAK ROAD,0.43009,RA,63.9
2633,18570,N1 (SOUTHBOUND),0.34492,RA,42.2
2634,18576,OKAVANGO ROAD,0.47151,RA,51.1
2635,18574,N1 (NORTHBOUND),0.53718,RA,54.1
2636,18578,N1 (SOUTHBOUND),0.53625,RA,47.8
2637,18572,BRACKENFELL BOULEVARD,0.48093,RA,45.0
2638,18580,OKAVANGO ROAD,0.43964,RA,61.2
2639,18584,BRIGHTON ROAD,0.30684,RA,45.7
2640,18586,N1 (SOUTHBOUND),0.24639,RA,41.0
2641,18588,VAN RIEBEECK STREET,0.40398,RA,45.7
2642,18582,N1 (NORTHBOUND),0.25401,RA,54.0
2643,18590,N1 (NORTHBOUND),0.50579,RA,42.6
2644,18592,MAROELA ROAD,0.49623,RA,25.2
2645,18594,N1 (SOUTHBOUND),0.55384,RA,37.0
2646,18600,BERKLEY ROAD,0.35228,RA,40.9
2647,18598,N1 (SOUTHBOUND),0.23391,RA,53.3
2648,18596,MAROELA ROAD,0.54354,RA,51.0
2649,18602,BLACK RIVER PARKWAY (NORTHBOUND),0.31435,RA,51.8
2650,18604,BERKLEY ROAD,0.2133,RA,44.1
2651,18606,BLACK RIVER PARKWAY (SOUTHBOUND),0.43402,RA,68.6
2652,18610,KROMBOOM PARKWAY (NORTHBOUND),0.39065,RA,60.2
2653,18608,SETTLERS WAY (EASTBOUND),0.30537,RA,65.6
2654,18612,SETTLERS WAY (WESTBOUND),0.22726,RA,42.4
2655,18614,SETTLERS WAY (EASTBOUND),0.29108,RA,40.0
2656,18617,KROMBOOM PARKWAY (SOUTHBOUND),0.32513,RA,57.0
2657,18618,N1 (NORTHBOUND),0.57959,RA,51.0
2658,18624,SETTLERS WAY (EASTBOUND),0.30543,RA,51.1
2659,18621,N1 (SOUTHBOUND),0.51722,RA,45.0
2660,18627,R304,0.70149,RA,58.0
2661,18623,R304,0.59947,RA,48.0
2662,18628,SETTLERS WAY (WESTBOUND),0.2426,RA,39.0
2663,18634,ADAM TAS STREET,0.38652,RA,33.0
2664,18632,N1 (NORTHBOUND),0.29296,RA,32.0
2665,18636,ADAM TAS STREET,0.4412,RA,31.0
2666,18631,RAAPENBERG ROAD,0.32282,RA,43.0
2667,18639,N1 (SOUTHTHBOUND),0.45314,RA,57.0
2668,18641,RAAPENBERG ROAD,0.17586,RA,52.0
2669,18642,N1 (NORTHBOUND),0.43742,RA,51.2
2670,18649,N1 (SOUTHBOUND),0.36976,RA,42.0
2671,18645,MAIN ROAD,0.31012,RA,49.0
2672,18646,RAAPENBERG ROAD,0.25524,RA,39.0
2673,18650,SETTLERS WAY (WESTBOUND),0.31932,RA,48.4
2674,18652,MAIN ROAD,0.46096,RA,57.5
2675,18654,N1 (NORTHBOUND),0.3892,RA,40.0
2676,18658,N1 (NORTHBOUND),0.4174,RA,51.6
2677,18656,NEW ESKDALE STREET,0.7213,RA,62.6
2678,18660,JAN VAN RIEBEECK DRIVE,0.39452,RA,53.6
2679,18662,JAN VAN RIEBEECK DRIVE,0.53191,RA,43.0
2680,18664,N1 (SOUTHBOUND),0.43043,RA,28.0
2681,18667,RAAPENBERG ROAD,0.08567,RA,44.5
2682,18670,SONSTRAAL ROAD,0.30899,RA,31.0
2683,18668,N1 (NORTHBOUND),0.46308,RA,57.0
2684,18672,SONSTRAAL ROAD,0.36052,RA,38.0
2685,18676,KROMBOOM PARKWAY (SOUTHBOUND),0.45514,RA,50.8
2686,18675,N1 (SOUTHBOUND),0.38127,RA,26.0
2687,18679,KROMBOOM PARKWAY (NORTHBOUND),0.81305,RA,52.1
2688,18686,KLIPFONTEIN ROAD,0.4852,RA,46.2
2689,18683,KLIPFONTEIN ROAD,0.66872,RA,52.8
2690,18699,KROMBOOM PARKWAY (SOUTHBOUND),0.39177,RA,43.1
2691,18705,KROMBOOM ROAD,0.52884,RA,36.0
2692,18709,KROMBOOM PARKWAY (NORTHBOUND),0.39884,RA,46.9
2693,18713,KROMBOOM ROAD,0.42169,RA,42.4
2694,18715,KROMBOOM PARKWAY (SOUTHBOUND),0.33713,RA,52.8
2695,18717,DONCASTER ROAD,0.50712,RA,63.9
2696,18721,DONCASTER ROAD,0.37237,RA,67.3
2697,18719,KROMBOOM PARKWAY (NORTHBOUND),0.41604,RA,42.4
2698,18723,KROMBOOM PARKWAY (SOUTHBOUND),0.34374,RA,58.4
2699,18725,KROMBOOM PARKWAY (NORTHBOUND),0.446,RA,46.9
2700,18727,OTTERY ROAD,0.44415,RA,59.8
2701,18729,OTTERY ROAD,0.41935,RA,54.6
2702,18731,STEENBERG ROAD,0.58978,RA,60.8
2703,18684,N1 (J72),0.32218,TR,77.7
2704,18682,R101 Viewstop,7.17345,TR,71.9
2705,18681,Sonstraal Road,14.15199,TR,75.1
2706,18733,STEENBERG ROAD,0.86992,RA,62.3
2707,18735,SIMON VAN DER STEL FREEWAY (SOUTHBOUND),0.55835,RA,55.4
2708,18737,SIMON VAN DER STEL FREEWAY (NORTHBOUND),0.42777,RA,50.2
2709,18681,Sonstraal Road,0.03512,TR,27.0
2710,18682,R101 Viewstop,14.11687,TR,71.4
2711,18684,N1 (J72),7.77245,TR,76.1
2712,18739,SIMON VAN DER STEL FREEWAY (SOUTHBOUND),0.49775,RA,46.4
2713,18741,TOKAI ROAD,0.48952,RA,55.4
2714,18743,TOKAI ROAD,0.45452,RA,55.2
2715,18745,SIMON VAN DER STEL FREEWAY (NORTHBOUND),0.59233,RA,54.0
2716,18749,LADIES MILE ROAD,0.48767,RA,56.3
2717,18753,SIMON VAN DER STEL FREEWAY (SOUTHBOUND),0.43139,RA,45.4
2718,18755,KENDAL ROAD,0.42628,RA,53.3
2719,18751,LADIES MILE ROAD,0.54599,RA,58.9
2720,18747,SIMON VAN DER STEL FREEWAY (SOUTHBOUND),0.58907,RA,36.7
2721,18757,SIMON VAN DER STEL FREEWAY (NORTHBOUND),0.45664,RA,49.7
2722,18761,CONSTANTIA MAIN ROAD,0.6023,RA,55.3
2723,18759,SIMON VAN DER STEL FREEWAY (SOUTHBOUND),0.46041,RA,40.0
2724,18763,CONSTANTIA MAIN ROAD,0.43871,RA,50.3
2725,18777,RHODES DRIVE (NORTHBOUND),0.03578,RA,36.0
2726,18781,RHODES DRIVE (SOUTHBOUND),0.17277,RA,35.0
2727,18787,WOOLSACK DRIVE,0.1326,RA,30.0
2728,18789,WOOLSACK DRIVE,0.04592,RA,31.0
2729,18806,PRINCE GEORGE DRIVE (NORTHBOUND),0.05084,RA,38.0
2730,18812,PRINCE GEORGE DRIVE (SOUTHBOUND),0.06189,RA,40.0
2731,18837,PRINCE GEORGE DRIVE (SOUTHBOUND),0.04917,RA,31.0
2732,18849,PRINCE GEORGE DRIVE (NORTHBOUND),0.03814,RA,31.0
2733,18871,SETTLERS WAY (EASTBOUND),0.27279,RA,58.3
2734,18877,SETTLERS WAY (EASTBOUND),0.16716,RA,32.7
2735,18886,SETTLERS WAY (WESTBOUND),0.23692,RA,51.5
2736,18888,SETTLERS WAY (WESTBOUND),0.15841,RA,30.0
2737,18895,JAN SMUTS DRIVE (NORTHBOUND),0.21903,RA,35.7
2738,18898,JAN SMUTS DRIVE (SOUTHBOUND),0.16852,RA,33.0
2739,18903,JAN SMUTS DRIVE (NORTHBOUND),0.23206,RA,49.8
2740,18908,JAN SMUTS DRIVE (SOUTHBOUND),0.23351,RA,60.0
2741,18958,SETTLERS WAY (EASTBOUND),0.43191,RA,60.0
2742,18965,SETTLERS WAY (WESTBOUND),0.47291,RA,48.2
2743,18972,VANGUARD DRIVE (NORTHBOUND),0.3375,RA,63.0
2744,18977,VANGUARD DRIVE,0.57445,RA,60.0
2745,18981,DUINEFONTEIN ROAD,0.22091,RA,60.0
2746,18990,SETTLERS WAY (EASTBOUND),0.23343,RA,42.0
2747,19028,DUINEFONTEIN ROAD,0.46352,RA,49.4
2748,19033,SETTLERS WAY (WESTBOUND),0.36979,RA,46.0
2749,19041,SETTLERS WAY (EASTBOUND),0.46463,RA,60.0
2750,19342,SETTLERS WAY (EASTBOUND),0.50131,RA,47.9
2751,19344,SETTLERS WAY (WESTBOUND),0.3428,RA,44.5
2752,19346,BORCHERDS QUARRY ROAD,0.49821,RA,60.0
2753,19348,BORCHERDS QUARRY ROAD,0.45397,RA,60.6
2754,19350,AIRPORT APPROACH ROAD (EASTBOUND),0.39831,RA,52.5
2755,19352,BORCHERDS QUARRY ROAD,0.51257,RA,40.0
