model,city,seed,depth,tod,#datapoints,#datapoints-train-sample-mean,#datapoints-test-sample-mean,np.mean(lr_object.scores_MSE),np.std(lr_object.scores_MSE),np.mean(lr_object.scores_QWK),np.std(lr_object.scores_QWK),num_splits
linearregression,Istanbul,90,1,6,"(4028, 16)",2698.0,1330.0,3.114228146274431,0.9942221139968636,0.47147702615029685,0.08419271110290467,7
linearregression,Auckland,90,1,6,"(1469, 16)",984.0,485.0,2.4806303258233258,0.7018002469852948,0.5538464225036515,0.07357665770912171,7
randomforestregressor,Mumbai,85,1,6,"(355, 16)",237.0,118.0,5.650485866212308,0.7374098357824946,0.32402192496190907,0.05905051707158673,7
lasso,Zurich,50,1,6,"(143, 16)",95.0,48.0,10.650356852244657,1.5208275609368633,0.17505842349591222,0.03307321398660187,7
lasso,Mumbai,85,1,6,"(355, 16)",237.0,118.0,6.310919069704667,0.489073332721419,0.0,0.0,7
linearregression,Mumbai,25,1,6,"(54, 16)",36.0,18.0,546.2304050085897,657.3529307628804,-0.04177590828163929,0.13451523123482587,7
linearregression,Zurich,90,1,6,"(364, 16)",243.0,121.0,9.352021569470423,3.5093047319532316,0.3027264446607544,0.1193761057160218,7
ridge,MexicoCity,70,1,6,"(861, 16)",576.0,285.0,6.420149271941129,0.27054169761145636,0.3530514726362724,0.013429385411144546,7
randomforestregressor,Bogota,90,1,6,"(626, 16)",419.0,207.0,5.722588718060972,0.7855580702834353,0.6985568921246642,0.05320086599918227,7
linearregression,London,50,1,6,"(1663, 16)",1114.0,549.0,4.38151276113688,0.18686293940353274,0.2769838568432461,0.02222319688315645,7
lasso,Capetown,30,1,6,"(314, 16)",210.0,104.0,4.435683783165179,0.6773173334230631,0.37680330004312773,0.04452552322359544,7
ridge,Singapore,30,1,6,"(173, 16)",115.0,58.0,4.508594461877888,0.34111535693475153,0.6018190362671814,0.028535022624240968,7
linearregression,Capetown,30,1,6,"(314, 16)",210.0,104.0,65.88065860157647,121.57688522468891,0.23693201691873653,0.39438475367717135,7
ridge,MexicoCity,90,1,6,"(1251, 16)",838.0,413.0,6.54280008114926,0.38551018032225776,0.28427337885203674,0.021360978579001162,7
randomforestregressor,Singapore,30,1,6,"(173, 16)",115.0,58.0,3.903588703170521,0.4882104997698678,0.6421009404895698,0.032463568317762474,7
lasso,Mumbai,105,1,6,"(505, 16)",338.0,167.0,6.171989499294119,0.641706664007936,0.0,0.0,7
lasso,Auckland,30,1,6,"(297, 16)",198.0,99.0,3.9501172792495223,0.67393367073417,0.3352832976583439,0.051683044188724214,7
ridge,Auckland,10,1,6,"(55, 16)",36.0,19.0,4.048720311607438,2.200618540223337,0.7209714189112525,0.14316084016025707,7
linearregression,Singapore,10,1,6,"(30, 16)",20.0,10.0,2180.0374344440343,2948.9104751039777,-0.023101184011374003,0.3032522558744868,7
lasso,Mumbai,30,1,6,"(72, 16)",48.0,24.0,8.812267283909017,1.6795122139613015,0.11017431581520003,0.056831393672150066,7
ridge,NewYorkCity,10,1,6,"(56, 16)",37.0,19.0,7.469479770911968,2.0909775066360012,0.5568581434303562,0.1360073804900966,7
linearregression,MexicoCity,10,1,6,"(41, 16)",27.0,14.0,168049.40558075666,162348.90569548288,-0.026242415534587536,0.22243357861653876,7
randomforestregressor,Zurich,25,1,6,"(47, 16)",31.0,16.0,9.917075198182678,2.4767213492462044,0.4632917012969662,0.12163003644074563,7
lasso,Singapore,50,1,6,"(408, 16)",273.0,135.0,4.781191200458294,0.3638870907945751,0.31611991622917485,0.03571002191891168,7
randomforestregressor,Istanbul,90,1,6,"(4028, 16)",2698.0,1330.0,2.8775833587330135,0.13305604687392816,0.4883092476454745,0.016408552134812827,7
ridge,Zurich,45,1,6,"(122, 16)",81.0,41.0,8.900299444804565,0.8276522215505419,0.4345364618475421,0.06864209285511916,7
lasso,Bogota,30,1,6,"(129, 16)",86.0,43.0,6.79596209081206,0.4819383499813398,0.6251698490946761,0.031134407395955827,7
randomforestregressor,London,30,1,6,"(723, 16)",484.0,239.0,5.718937003879456,0.5835322057394566,0.3691101189311684,0.03857473903822208,7
lasso,Zurich,105,1,6,"(451, 16)",302.0,149.0,8.283293317046287,0.9632048527467243,0.016066625575017972,0.012539962352498874,7
linearregression,London,90,1,6,"(4027, 16)",2698.0,1329.0,4.163793557632375,0.3869372511104663,0.16081923474266238,0.03229612314990188,7
randomforestregressor,Bogota,70,1,6,"(441, 16)",295.0,146.0,5.116242949136239,0.6931457831714583,0.7694509302290061,0.04367091625774768,7
lasso,Singapore,70,1,6,"(714, 16)",478.0,236.0,4.684103978508026,0.2907117672915189,0.17331935679033955,0.030550729068998746,7
linearregression,Istanbul,70,1,6,"(2751, 16)",1843.0,908.0,3.3936730079844812,0.441487062503801,0.4396482260183373,0.05867018599219892,7
randomforestregressor,Auckland,10,1,6,"(55, 16)",36.0,19.0,3.744537907688565,2.19763338715022,0.7607219523988517,0.1415838973857775,7
ridge,Zurich,65,1,6,"(219, 16)",146.0,73.0,8.500259956772265,1.6345333140759684,0.4004647326090586,0.061585664202835726,7
linearregression,Bogota,90,1,6,"(626, 16)",419.0,207.0,6.975715219916286,1.248292285271143,0.709657125120889,0.045455674313330315,7
ridge,NewYorkCity,50,1,6,"(946, 16)",633.0,313.0,5.846904116453156,0.5492921471399614,0.42782991044486385,0.034923043269935464,7
lasso,Zurich,30,1,6,"(62, 16)",41.0,21.0,10.687625073646275,2.086329612517164,0.27846833291260603,0.07660774421760988,7
randomforestregressor,Capetown,10,1,6,"(48, 16)",32.0,16.0,3.531936950173262,1.5901092119846953,0.737519188406459,0.14277814348408224,7
ridge,Bogota,70,1,6,"(441, 16)",295.0,146.0,5.5407037230327845,0.6969403618852745,0.7522947376406233,0.027049129990276477,7
linearregression,Singapore,105,1,6,"(1397, 16)",935.0,462.0,3.1275056854999397,0.24369945809821195,0.4572811304777108,0.04260777975523113,7
randomforestregressor,Singapore,105,1,6,"(1397, 16)",935.0,462.0,3.0263332857874228,0.18126028256851898,0.4706983225755123,0.03967375116845207,7
lasso,MexicoCity,50,1,6,"(511, 16)",342.0,169.0,8.430849172859642,0.5077313735065757,0.0005115621721450017,0.0012530662934650643,7
ridge,Istanbul,30,1,6,"(740, 16)",495.0,245.0,3.245750786395487,0.38270992968219764,0.7008491698775076,0.014001114374555078,7
randomforestregressor,Singapore,45,1,6,"(336, 16)",225.0,111.0,4.110732539603712,0.49091405657858295,0.5529274622318702,0.0484104112514273,7
ridge,Zurich,30,1,6,"(62, 16)",41.0,21.0,16.620121883242128,4.4753567933441465,0.31162199611094227,0.10380051310256594,7
randomforestregressor,Auckland,90,1,6,"(1469, 16)",984.0,485.0,1.7714228755111068,0.15807745199296436,0.636849791271321,0.013890376233645035,7
randomforestregressor,Istanbul,50,1,6,"(1652, 16)",1106.0,546.0,2.770344268848681,0.17015079733389088,0.6455546697813438,0.016757504514416054,7
ridge,Capetown,30,1,6,"(314, 16)",210.0,104.0,2.7702528614011217,0.40597136137583023,0.7218300340022078,0.025527351577244506,7
randomforestregressor,Zurich,50,1,6,"(143, 16)",95.0,48.0,8.362305360514098,2.216091127813469,0.4874255615667175,0.11685318092369536,7
lasso,Mumbai,90,1,6,"(386, 16)",258.0,128.0,6.233097787075009,0.5633002058991259,0.0,0.0,7
lasso,Mumbai,70,1,6,"(259, 16)",173.0,86.0,6.843320409128194,0.532260050827463,0.0,0.0,7
linearregression,Capetown,70,1,6,"(1144, 16)",766.0,378.0,25.865043538775325,31.97523669882344,0.28568233850301183,0.247961992275409,7
ridge,MexicoCity,30,1,6,"(235, 16)",157.0,78.0,6.322320797949324,0.734535926985316,0.4707948039154402,0.06874860159705824,7
randomforestregressor,Singapore,25,1,6,"(132, 16)",88.0,44.0,3.1328194837298855,0.6465937694530647,0.7498167572874169,0.04314540181731765,7
linearregression,MexicoCity,30,1,6,"(235, 16)",157.0,78.0,50.25989659217667,54.45141477525093,0.0646344026436853,0.22941805260822662,7
randomforestregressor,Capetown,90,1,6,"(1614, 16)",1081.0,533.0,3.1553194560125335,0.38849555318139306,0.39573978174832114,0.036861768829647625,7
linearregression,London,70,1,6,"(2783, 16)",1864.0,919.0,1.8998925874349238e+21,4.653767405311638e+21,0.1901400419599817,0.08667957154778166,7
