CityName,Scale,TOD,Marker,PlotCounter,Feature,Value
Singapore,50,2,train,4,streets_per_node_count_5,0.03111818464178835
Singapore,50,2,train,4,streets_per_node_proportion_5,0.03556938782262023
Singapore,50,2,train,4,global_betweenness,0.07266862516103008
Singapore,50,2,train,5,n,0.04461678252961319
Singapore,50,2,train,5,m,0.023036315732401183
Singapore,50,2,train,5,k_avg,0.13347977145630613
Singapore,50,2,train,5,edge_length_total,0.046889888303032895
Singapore,50,2,train,5,edge_length_avg,0.05641994823283506
Singapore,50,2,train,5,streets_per_node_avg,0.025778524382966843
Singapore,50,2,train,5,street_length_total,0.030927485088335392
Singapore,50,2,train,5,circuity_avg,0.036829075711771596
Singapore,50,2,train,5,metered_count,0.11351273417314299
Singapore,50,2,train,5,non_metered_count,0.10434033604692074
Singapore,50,2,train,5,total_crossings,0.5194905631991134
Singapore,50,2,train,5,betweenness,0.05808915712997266
Singapore,50,2,train,5,lane_density,0.02984750933330631
Singapore,50,2,train,5,streets_per_node_proportion_1,0.00412717675281599
Singapore,50,2,train,5,streets_per_node_proportion_2,0.03167181905397401
Singapore,50,2,train,5,streets_per_node_proportion_4,0.021036157925446167
Singapore,50,2,train,5,streets_per_node_count_5,0.05831979611448287
Singapore,50,2,train,5,streets_per_node_proportion_5,0.06282513411699302
Singapore,50,2,train,5,global_betweenness,0.06536573749127025
Singapore,50,2,train,6,n,0.03064399627038118
Singapore,50,2,train,6,m,0.021392832856955417
Singapore,50,2,train,6,k_avg,0.16013225050838872
Singapore,50,2,train,6,edge_length_total,0.036217387762468536
Singapore,50,2,train,6,edge_length_avg,0.05803804135807716
Singapore,50,2,train,6,streets_per_node_avg,0.03765734999026008
Singapore,50,2,train,6,street_length_total,0.02916634817211563
Singapore,50,2,train,6,circuity_avg,0.05446209320806059
Singapore,50,2,train,6,metered_count,0.2595967048048054
Singapore,50,2,train,6,non_metered_count,0.11018709415252131
Singapore,50,2,train,6,total_crossings,0.46360226903862745
Singapore,50,2,train,6,betweenness,0.07092445760581402
Singapore,50,2,train,6,lane_density,0.039353279641423905
Singapore,50,2,train,6,streets_per_node_proportion_1,0.003843845872662577
Singapore,50,2,train,6,streets_per_node_proportion_2,0.0362744728237296
Singapore,50,2,train,6,streets_per_node_proportion_4,0.041661469095548784
Singapore,50,2,train,6,streets_per_node_count_5,0.03658119994643692
Singapore,50,2,train,6,streets_per_node_proportion_5,0.03348679046158364
Singapore,50,2,train,6,global_betweenness,0.07605908929085281
Singapore,50,3,train,0,n,0.040727152487011045
Singapore,50,3,train,0,m,0.02733962345504104
Singapore,50,3,train,0,k_avg,0.14752074912353058
Singapore,50,3,train,0,edge_length_total,0.036009924146478814
